Drug_ATC,Drug_name,Side_effect,Freq_media
L04AD02,tacrolimus,Pancreatitis haemorrhagic,0.0005
L04AD02,tacrolimus,Pancreatitis necrotising,0.0005
L04AD02,tacrolimus,Leukoencephalopathy,0.0005
L04AD02,tacrolimus,Nerve compression,0.0005
L04AD02,tacrolimus,Nerve injury,0.0005
L04AD02,tacrolimus,Ventricular hypertrophy,0.0055
L04AD02,tacrolimus,Vision blurred,0.505
L04AD02,tacrolimus,Depressed mood,0.505
L04AD02,tacrolimus,Abdominal distension,0.505
L04AD02,tacrolimus,Hepatic artery thrombosis,0.0005
L04AD02,tacrolimus,Rash maculo-papular,0.015
L04AD02,tacrolimus,Arrhythmia supraventricular,0.0055
L04AD02,tacrolimus,Electrocardiogram T wave abnormal,0.0005
L04AD02,tacrolimus,Blindness,0.0005
L04AD02,tacrolimus,Respiratory distress,0.0005
L04AD02,tacrolimus,Echocardiogram abnormal,5e-05
L04AD02,tacrolimus,Lymphadenopathy,0.015
L04AD02,tacrolimus,Application site irritation,0.505
L04AD02,tacrolimus,Instillation site pain,0.505
L04AD02,tacrolimus,Application site pain,0.52
L04AD02,tacrolimus,Application site rash,0.505
L04AD02,tacrolimus,Influenza like illness,0.1231428571428571
L04AD02,tacrolimus,Impaired gastric emptying,0.003
L04AD02,tacrolimus,Paralysis,0.005
L04AD02,tacrolimus,Affective disorder,0.505
L04AD02,tacrolimus,Face oedema,0.0133333333333333
L04AD02,tacrolimus,Fluid overload,0.505
L04AD02,tacrolimus,Feeling jittery,0.003
L04AD02,tacrolimus,Feeling hot,0.0005
L04AD02,tacrolimus,Haemorrhagic stroke,0.0055
L04AD02,tacrolimus,Cerebral haemorrhage,0.0055
L04AD02,tacrolimus,Dysgraphia,0.505
L04AD02,tacrolimus,Nephropathy toxic,0.505
L04AD02,tacrolimus,Hot flush,0.0005
L04AD02,tacrolimus,Menopausal symptoms,0.0005
L04AD02,tacrolimus,Mobility decreased,0.0005
L04AD02,tacrolimus,Acne,0.0250555555555555
L04AD02,tacrolimus,Blood uric acid increased,0.505
L04AD02,tacrolimus,Hyperuricaemia,0.505
L04AD02,tacrolimus,Blood lactate dehydrogenase increased,0.0055
L04AD02,tacrolimus,Application site erythema,0.505
L04AD02,tacrolimus,Application site pruritus,0.55
L04AD02,tacrolimus,Herpes dermatitis,0.505
L04AD02,tacrolimus,Thrombocytopenic purpura,0.0005
L04AD02,tacrolimus,Gastrointestinal ulcer perforation,0.505
L04AD02,tacrolimus,Application site warmth,0.505
L04AD02,tacrolimus,Application site paraesthesia,0.505
L04AD02,tacrolimus,Procedural pain,0.28
L04AD02,tacrolimus,Application site burn,0.55
L04AD02,tacrolimus,Cardiomyopathy,0.0055
L04AD02,tacrolimus,Insomnia,0.2376610090909091
L04AD02,tacrolimus,Subileus,0.0005
L04AD02,tacrolimus,Eczema herpeticum,0.107
L04AD02,tacrolimus,Muscular weakness,5e-05
L04AD02,tacrolimus,Graft dysfunction,0.203215
L04AD02,tacrolimus,Temperature intolerance,0.0055
L04AD02,tacrolimus,Procedural complication,0.0066666666666666
L04AD02,tacrolimus,Incision site complication,0.255
L04AD02,tacrolimus,Respiratory failure,0.0005
L04AD02,tacrolimus,Deep vein thrombosis,0.003
L04AD02,tacrolimus,Hearing impaired,0.0020166666666666
L04AD02,tacrolimus,Renal tubular necrosis,0.505
L04AD02,tacrolimus,Posterior reversible encephalopathy syndrome,0.0005
L04AD02,tacrolimus,Hypoprothrombinaemia,0.0005
L04AD02,tacrolimus,Factor II deficiency,0.0005
L04AD02,tacrolimus,Cardiac hypertrophy,0.0005
L04AD02,tacrolimus,Fasting,0.20633025
L04AD02,tacrolimus,Fatigue,0.075414525
L04AD02,tacrolimus,Graft versus host disease,0.0005
L04AD02,tacrolimus,Pulmonary hypertension,0.0005
L04AD02,tacrolimus,Intestinal obstruction,0.0005
L04AD02,tacrolimus,Leukaemia,0.0005
L04AD02,tacrolimus,Optic atrophy,0.0005
L04AD02,tacrolimus,Supraventricular extrasystoles,0.0005
L04AD02,tacrolimus,Respiratory tract infection,0.27363725
L04AD02,tacrolimus,Rhabdomyolysis,0.0005
L04AD02,tacrolimus,Status epilepticus,0.0005
L04AD02,tacrolimus,Supraventricular tachycardia,0.0005
L04AD02,tacrolimus,Polyarthritis,0.0005
L04AD02,tacrolimus,Skin hyperpigmentation,0.0005
L04AD02,tacrolimus,Activated partial thromboplastin time prolonged,0.0005
L04AD02,tacrolimus,Post transplant lymphoproliferative disorder,0.0005
L04AD02,tacrolimus,Graft loss,0.0005
L04AD02,tacrolimus,Hepatosplenic T-cell lymphoma,0.0005
L04AD02,tacrolimus,Polyomavirus-associated nephropathy,0.0005
L02BA01,tamoxifen,Abdominal pain,0.0679626
L02BA01,tamoxifen,Gastrointestinal pain,0.0856168
L02BA01,tamoxifen,Alopecia,0.0403333333333333
L02BA01,tamoxifen,Amenorrhoea,0.425
L02BA01,tamoxifen,Anaemia,0.04396785
L02BA01,tamoxifen,Angioedema,0.0005
L02BA01,tamoxifen,Decreased appetite,0.0166666666666666
L02BA01,tamoxifen,Anxiety,0.0604143666666666
L02BA01,tamoxifen,Arthralgia,0.131109
L02BA01,tamoxifen,Musculoskeletal discomfort,0.092955575
L02BA01,tamoxifen,Arthritis,0.1498053333333333
L02BA01,tamoxifen,Asthenia,0.1061330909090909
L02BA01,tamoxifen,Back pain,0.1012289
L02BA01,tamoxifen,Bronchitis,0.0517303999999999
L02BA01,tamoxifen,Cardiovascular disorder,0.0289957
L02BA01,tamoxifen,Chest pain,0.054388
L02BA01,tamoxifen,Infection,0.073094575
L02BA01,tamoxifen,Constipation,0.05659568
L02BA01,tamoxifen,Cough,0.05214645
L02BA01,tamoxifen,Cyst,0.04849535
L02BA01,tamoxifen,Depression,0.0923453333333333
L02BA01,tamoxifen,Diarrhoea,0.07775875
L02BA01,tamoxifen,Dizziness,0.07597815
L02BA01,tamoxifen,Dyspepsia,0.0604151
L02BA01,tamoxifen,Dyspnoea,0.07613955
L02BA01,tamoxifen,Oedema,0.025
L02BA01,tamoxifen,Erythema multiforme,0.0005
L02BA01,tamoxifen,Rash,0.0745695
L02BA01,tamoxifen,Dermatitis,0.0745695
L02BA01,tamoxifen,Fatigue,0.0844975999999999
L02BA01,tamoxifen,Flushing,0.395
L02BA01,tamoxifen,Multiple fractures,0.0355635127272727
L02BA01,tamoxifen,Fracture,0.0355635127272727
L02BA01,tamoxifen,Gastrointestinal disorder,0.0594919
L02BA01,tamoxifen,Headache,0.0608434333333333
L02BA01,tamoxifen,Hepatitis,0.005
L02BA01,tamoxifen,Hip fracture,0.008729495
L02BA01,tamoxifen,Hypercalcaemia,0.005
L02BA01,tamoxifen,Hypercholesterolaemia,0.06240785
L02BA01,tamoxifen,Hypersensitivity,0.0155
L02BA01,tamoxifen,Hypertension,0.1109373333333333
L02BA01,tamoxifen,Influenza,0.0598743
L02BA01,tamoxifen,Osteoarthritis,0.05371772
L02BA01,tamoxifen,Arthropathy,0.05371772
L02BA01,tamoxifen,Vaginal discharge,0.1399367148148148
L02BA01,tamoxifen,Lymphoedema,0.1042656
L02BA01,tamoxifen,Breast pain,0.0652663333333333
L02BA01,tamoxifen,Menstrual disorder,0.05
L02BA01,tamoxifen,Musculoskeletal pain,0.015
L02BA01,tamoxifen,Nausea,0.1189686666666666
L02BA01,tamoxifen,Neoplasm,0.0494675
L02BA01,tamoxifen,Oligomenorrhoea,0.05
L02BA01,tamoxifen,Osteoporosis,0.0810515333333333
L02BA01,tamoxifen,Ovarian cyst,0.0216666666666666
L02BA01,tamoxifen,Pain,0.079827
L02BA01,tamoxifen,Pancreatitis,0.00275
L02BA01,tamoxifen,Paraesthesia,0.0554664
L02BA01,tamoxifen,Pemphigoid,0.00275
L02BA01,tamoxifen,Pharyngitis,0.1398329999999999
L02BA01,tamoxifen,Pneumonia,0.005
L02BA01,tamoxifen,Vulvovaginal pruritus,0.005
L02BA01,tamoxifen,Pulmonary embolism,0.0035
L02BA01,tamoxifen,Sinusitis,0.0554491
L02BA01,tamoxifen,Stevens-Johnson syndrome,0.0005
L02BA01,tamoxifen,Hyperhidrosis,0.0520513499999999
L02BA01,tamoxifen,Thrombocytopenia,0.015
L02BA01,tamoxifen,Urinary incontinence,0.04
L02BA01,tamoxifen,Urinary tract infection,0.0933591
L02BA01,tamoxifen,Vaginal infection,0.04574675
L02BA01,tamoxifen,Vaginal inflammation,0.04574675
L02BA01,tamoxifen,Vomiting,0.07037825
L02BA01,tamoxifen,Vulvovaginitis,0.0537411666666666
L02BA01,tamoxifen,Weight increased,0.0885773
L02BA01,tamoxifen,Weight decreased,0.10425
L02BA01,tamoxifen,Dry mouth,0.02
L02BA01,tamoxifen,Oedema peripheral,0.1021473333333333
L02BA01,tamoxifen,Cataract,0.0400927916666666
L02BA01,tamoxifen,Deep vein thrombosis,0.005
L02BA01,tamoxifen,Blood creatinine increased,0.015
L02BA01,tamoxifen,Injury,0.09925675
L02BA01,tamoxifen,Bone pain,0.0615998666666666
L02BA01,tamoxifen,Aspartate aminotransferase increased,0.04
L02BA01,tamoxifen,Menstruation irregular,0.0901
L02BA01,tamoxifen,Interstitial lung disease,0.000275
L02BA01,tamoxifen,Myalgia,0.05480215
L02BA01,tamoxifen,Nail disorder,0.03
L02BA01,tamoxifen,Vulvovaginal dryness,0.015
L02BA01,tamoxifen,Erectile dysfunction,0.005
L02BA01,tamoxifen,Sepsis,0.0554999999999999
L02BA01,tamoxifen,Fluid retention,0.1625
L02BA01,tamoxifen,Blood bilirubin increased,0.015
L02BA01,tamoxifen,Platelet count decreased,0.02825
L02BA01,tamoxifen,Endometrial cancer,0.004148835
L02BA01,tamoxifen,Hot flush,0.3953583
L02BA01,tamoxifen,Menopausal symptoms,0.3953583
L02BA01,tamoxifen,Drug interaction,0.0005
L02BA01,tamoxifen,Vulvovaginal candidiasis,0.04
L02BA01,tamoxifen,Phlebitis superficial,0.002
L02BA01,tamoxifen,Tumour flare,0.05
L02BA01,tamoxifen,Embolism,0.0208878666666666
L02BA01,tamoxifen,Insomnia,0.0953781
L02BA01,tamoxifen,Breast neoplasm,0.0489828999999999
L02BA01,tamoxifen,Mood swings,0.1277116666666666
L02BA01,tamoxifen,Vaginal haemorrhage,0.08206001
J01MA16,gatifloxacin,Anaphylactic shock,0.0005
J01MA16,gatifloxacin,Angioedema,0.0005
J01MA16,gatifloxacin,Infection,0.0005
J01MA16,gatifloxacin,Conjunctivitis,0.00425
J01MA16,gatifloxacin,Corneal disorder,0.0005
J01MA16,gatifloxacin,Ulcerative keratitis,0.0005
J01MA16,gatifloxacin,Dacryocystitis,0.0005
J01MA16,gatifloxacin,Dermatitis,0.005
J01MA16,gatifloxacin,Dizziness,0.0005
J01MA16,gatifloxacin,Dysgeusia,0.014
J01MA16,gatifloxacin,Oedema,0.005
J01MA16,gatifloxacin,Endophthalmitis,0.0005
J01MA16,gatifloxacin,Panophthalmitis,0.0005
J01MA16,gatifloxacin,Headache,0.0005
J01MA16,gatifloxacin,Hepatitis,0.0005
J01MA16,gatifloxacin,Hyperglycaemia,0.0005
J01MA16,gatifloxacin,Hypersensitivity,0.0005
J01MA16,gatifloxacin,Hypoglycaemia,0.0005
J01MA16,gatifloxacin,Hypoglycaemic coma,0.0005
J01MA16,gatifloxacin,Hypotension,0.0005
J01MA16,gatifloxacin,Keratitis,0.0005
J01MA16,gatifloxacin,Renal failure acute,0.0005
J01MA16,gatifloxacin,Pancreatitis,0.0005
J01MA16,gatifloxacin,Paraesthesia,0.0005
J01MA16,gatifloxacin,Pruritus,0.0005
J01MA16,gatifloxacin,Stevens-Johnson syndrome,0.0005
J01MA16,gatifloxacin,Erythema multiforme,0.0005
J01MA16,gatifloxacin,Loss of consciousness,0.0005
J01MA16,gatifloxacin,Shock,0.0005
J01MA16,gatifloxacin,Syncope,0.0005
J01MA16,gatifloxacin,Thrombocytopenia,0.0005
J01MA16,gatifloxacin,Tinnitus,0.0005
J01MA16,gatifloxacin,Torsade de pointes,0.0005
J01MA16,gatifloxacin,Tremor,0.0005
J01MA16,gatifloxacin,Erythema,0.008
J01MA16,gatifloxacin,Uveitis,0.0005
J01MA16,gatifloxacin,Renal impairment,0.0005
J01MA16,gatifloxacin,Eye pain,0.008
J01MA16,gatifloxacin,Tendon rupture,0.0005
J01MA16,gatifloxacin,Lacrimation increased,0.014
J01MA16,gatifloxacin,Eyelid oedema,0.00725
J01MA16,gatifloxacin,Visual acuity reduced,0.011
J01MA16,gatifloxacin,Eye irritation,0.00975
J01MA16,gatifloxacin,Ocular hyperaemia,0.0005
J01MA16,gatifloxacin,Punctate keratitis,0.044
J01MA16,gatifloxacin,Macular oedema,0.0005
J01MA16,gatifloxacin,Eczema eyelids,0.0005
J01MA16,gatifloxacin,Blepharitis allergic,0.0005
J01MA16,gatifloxacin,Dry eye,0.016
J01MA16,gatifloxacin,Corneal perforation,0.0005
J01MA16,gatifloxacin,Staphylococcal infection,0.0005
J01MA16,gatifloxacin,Eye discharge,0.005
J01MA16,gatifloxacin,Corneal defect,0.0005
J01MA16,gatifloxacin,Corneal thinning,0.0005
J01MA16,gatifloxacin,Nasopharyngitis,0.005
J01MA16,gatifloxacin,Rhinorrhoea,0.005
S01AX21,gatifloxacin,Anaphylactic shock,0.0005
S01AX21,gatifloxacin,Angioedema,0.0005
S01AX21,gatifloxacin,Infection,0.0005
S01AX21,gatifloxacin,Conjunctivitis,0.00425
S01AX21,gatifloxacin,Corneal disorder,0.0005
S01AX21,gatifloxacin,Ulcerative keratitis,0.0005
S01AX21,gatifloxacin,Dacryocystitis,0.0005
S01AX21,gatifloxacin,Dermatitis,0.005
S01AX21,gatifloxacin,Dizziness,0.0005
S01AX21,gatifloxacin,Dysgeusia,0.014
S01AX21,gatifloxacin,Oedema,0.005
S01AX21,gatifloxacin,Endophthalmitis,0.0005
S01AX21,gatifloxacin,Panophthalmitis,0.0005
S01AX21,gatifloxacin,Headache,0.0005
S01AX21,gatifloxacin,Hepatitis,0.0005
S01AX21,gatifloxacin,Hyperglycaemia,0.0005
S01AX21,gatifloxacin,Hypersensitivity,0.0005
S01AX21,gatifloxacin,Hypoglycaemia,0.0005
S01AX21,gatifloxacin,Hypoglycaemic coma,0.0005
S01AX21,gatifloxacin,Hypotension,0.0005
S01AX21,gatifloxacin,Keratitis,0.0005
S01AX21,gatifloxacin,Renal failure acute,0.0005
S01AX21,gatifloxacin,Pancreatitis,0.0005
S01AX21,gatifloxacin,Paraesthesia,0.0005
S01AX21,gatifloxacin,Pruritus,0.0005
S01AX21,gatifloxacin,Stevens-Johnson syndrome,0.0005
S01AX21,gatifloxacin,Erythema multiforme,0.0005
S01AX21,gatifloxacin,Loss of consciousness,0.0005
S01AX21,gatifloxacin,Shock,0.0005
S01AX21,gatifloxacin,Syncope,0.0005
S01AX21,gatifloxacin,Thrombocytopenia,0.0005
S01AX21,gatifloxacin,Tinnitus,0.0005
S01AX21,gatifloxacin,Torsade de pointes,0.0005
S01AX21,gatifloxacin,Tremor,0.0005
S01AX21,gatifloxacin,Erythema,0.008
S01AX21,gatifloxacin,Uveitis,0.0005
S01AX21,gatifloxacin,Renal impairment,0.0005
S01AX21,gatifloxacin,Eye pain,0.008
S01AX21,gatifloxacin,Tendon rupture,0.0005
S01AX21,gatifloxacin,Lacrimation increased,0.014
S01AX21,gatifloxacin,Eyelid oedema,0.00725
S01AX21,gatifloxacin,Visual acuity reduced,0.011
S01AX21,gatifloxacin,Eye irritation,0.00975
S01AX21,gatifloxacin,Ocular hyperaemia,0.0005
S01AX21,gatifloxacin,Punctate keratitis,0.044
S01AX21,gatifloxacin,Macular oedema,0.0005
S01AX21,gatifloxacin,Eczema eyelids,0.0005
S01AX21,gatifloxacin,Blepharitis allergic,0.0005
S01AX21,gatifloxacin,Dry eye,0.016
S01AX21,gatifloxacin,Corneal perforation,0.0005
S01AX21,gatifloxacin,Staphylococcal infection,0.0005
S01AX21,gatifloxacin,Eye discharge,0.005
S01AX21,gatifloxacin,Corneal defect,0.0005
S01AX21,gatifloxacin,Corneal thinning,0.0005
S01AX21,gatifloxacin,Nasopharyngitis,0.005
S01AX21,gatifloxacin,Rhinorrhoea,0.005
D05AX05,tazarotene,Cheilitis,0.005
D05AX05,tazarotene,Dermatitis,0.02
D05AX05,tazarotene,Dermatitis contact,0.045
D05AX05,tazarotene,Rash,0.02
D05AX05,tazarotene,Pain,0.0175
D05AX05,tazarotene,Pruritus,0.055
D05AX05,tazarotene,Erythema,0.185
D05AX05,tazarotene,Burning sensation,0.1325
D05AX05,tazarotene,Dry skin,0.095
D05AX05,tazarotene,Skin irritation,0.055
D05AX05,tazarotene,Skin exfoliation,0.215
D05AX05,tazarotene,Application site irritation,0.07798135
D05AX05,tazarotene,Instillation site pain,0.0060484
D05AX05,tazarotene,Application site pain,0.0060484
D05AX05,tazarotene,Application site rash,0.004707025
D05AX05,tazarotene,Acne,0.03
D05AX05,tazarotene,Application site erythema,0.03428234
D05AX05,tazarotene,Application site pruritus,0.00672859
D05AX05,tazarotene,Application site dryness,0.03900025
D05AX05,tazarotene,Application site exfoliation,0.03159419
N05CD07,temazepam,Anxiety,0.0166666666666666
N05CD07,temazepam,Asthenia,0.0228888888888888
N05CD07,temazepam,Confusional state,0.0076666666666666
N05CD07,temazepam,Feeling abnormal,0.0076666666666666
N05CD07,temazepam,Depression,0.0176666666666666
N05CD07,temazepam,Diarrhoea,0.013
N05CD07,temazepam,Dizziness,0.037
N05CD07,temazepam,Somnolence,0.0676666666666666
N05CD07,temazepam,Fatigue,0.0473333333333333
N05CD07,temazepam,Headache,0.089
N05CD07,temazepam,Lethargy,0.0376666666666666
N05CD07,temazepam,Nausea,0.0356666666666666
N05CD07,temazepam,Nervousness,0.07
N05CD07,temazepam,Tension,0.07
N05CD07,temazepam,Nightmare,0.0153333333333333
N05CD07,temazepam,Vertigo,0.0093333333333333
N05CD07,temazepam,Dry mouth,0.0203333333333333
N05CD07,temazepam,Hangover,0.0156666666666666
N05CD07,temazepam,Abdominal discomfort,0.0176666666666666
N05CD07,temazepam,Euphoric mood,0.0076666666666666
N05CD07,temazepam,Vision blurred,0.013
L01AX03,temozolomide,Abdominal distension,0.0055
L01AX03,temozolomide,Gastrointestinal pain,0.0578308964285714
L01AX03,temozolomide,Abdominal pain,0.0578308964285714
L01AX03,temozolomide,Hyperadrenocorticism,0.04113925
L01AX03,temozolomide,Alopecia,0.4837613
L01AX03,temozolomide,Amenorrhoea,0.0055
L01AX03,temozolomide,Amnesia,0.0482469
L01AX03,temozolomide,Anaphylactic shock,0.000275
L01AX03,temozolomide,Anaemia,0.133875
L01AX03,temozolomide,Aplastic anaemia,0.0005
L01AX03,temozolomide,Angioedema,5e-05
L01AX03,temozolomide,Decreased appetite,0.1448667015384615
L01AX03,temozolomide,Anxiety,0.1936498033333333
L01AX03,temozolomide,Aphasia,0.1430374508333333
L01AX03,temozolomide,Arthralgia,0.0769217066666666
L01AX03,temozolomide,Musculoskeletal discomfort,0.0971867892307692
L01AX03,temozolomide,Asthenia,0.1729998675
L01AX03,temozolomide,Ataxia,0.0334789
L01AX03,temozolomide,Back pain,0.0355886333333333
L01AX03,temozolomide,Abnormal behaviour,0.0055
L01AX03,temozolomide,Mental disorder,0.05
L01AX03,temozolomide,Coagulopathy,0.065
L01AX03,temozolomide,Bronchitis,0.0055
L01AX03,temozolomide,Oral candidiasis,0.2625
L01AX03,temozolomide,Candida infection,0.2625
L01AX03,temozolomide,Transient ischaemic attack,0.005
L01AX03,temozolomide,Cholestasis,0.0005
L01AX03,temozolomide,Infection,0.25275
L01AX03,temozolomide,Confusional state,0.07473026
L01AX03,temozolomide,Feeling abnormal,0.1060252166666666
L01AX03,temozolomide,Constipation,0.1533425507142857
L01AX03,temozolomide,Cough,0.07767933
L01AX03,temozolomide,Deafness,0.0993333333333333
L01AX03,temozolomide,Dysphagia,0.14125
L01AX03,temozolomide,Dehydration,0.005
L01AX03,temozolomide,Depression,0.0244303666666666
L01AX03,temozolomide,Dermatitis,0.19765088125
L01AX03,temozolomide,Dermatitis exfoliative,5e-05
L01AX03,temozolomide,Diarrhoea,0.0880644121428571
L01AX03,temozolomide,Diplopia,0.1852109666666666
L01AX03,temozolomide,Dizziness,0.0876502611111111
L01AX03,temozolomide,Dysgeusia,0.0864066333333333
L01AX03,temozolomide,Dyspepsia,0.1849999999999999
L01AX03,temozolomide,Dyspnoea,0.0731095627272727
L01AX03,temozolomide,Dysuria,0.0055
L01AX03,temozolomide,Ear pain,0.0055
L01AX03,temozolomide,Oedema,0.25525
L01AX03,temozolomide,Toxic epidermal necrolysis,0.0005
L01AX03,temozolomide,Erythema multiforme,0.00032
L01AX03,temozolomide,Rash,0.1537438642857143
L01AX03,temozolomide,Extrapyramidal disorder,0.0055
L01AX03,temozolomide,Fatigue,0.31405989375
L01AX03,temozolomide,Faecal incontinence,0.0055
L01AX03,temozolomide,Body temperature increased,0.1186497166666666
L01AX03,temozolomide,Flushing,0.0055
L01AX03,temozolomide,Gastroenteritis,0.0055
L01AX03,temozolomide,Gastrointestinal disorder,0.0055
L01AX03,temozolomide,Hallucination,0.0055
L01AX03,temozolomide,Headache,0.16405451875
L01AX03,temozolomide,Hemianopia,0.0055
L01AX03,temozolomide,Hemiparesis,0.15246702
L01AX03,temozolomide,Hemiplegia,0.0055
L01AX03,temozolomide,Haemorrhage,0.131
L01AX03,temozolomide,Haemoglobin,0.131
L01AX03,temozolomide,Haemorrhoids,0.0055
L01AX03,temozolomide,Hepatitis,0.0005
L01AX03,temozolomide,Herpes simplex,0.25525
L01AX03,temozolomide,Herpes zoster,0.0055
L01AX03,temozolomide,Hyperbilirubinaemia,0.0005
L01AX03,temozolomide,Hyperaesthesia,0.0055
L01AX03,temozolomide,Hyperglycaemia,0.1091
L01AX03,temozolomide,Hypersensitivity,0.0641404336363636
L01AX03,temozolomide,Hypertension,0.0055
L01AX03,temozolomide,Hypoaesthesia,0.0055
L01AX03,temozolomide,Hypokalaemia,0.0055
L01AX03,temozolomide,Immune system disorder,0.0005
L01AX03,temozolomide,Acute leukaemia,0.0005
L01AX03,temozolomide,Myeloid leukaemia,0.0005
L01AX03,temozolomide,Leukopenia,0.1000833333333333
L01AX03,temozolomide,Lung disorder,0.0005
L01AX03,temozolomide,Lymphopenia,0.18175
L01AX03,temozolomide,Breast pain,0.02173735
L01AX03,temozolomide,Menorrhagia,0.0055
L01AX03,temozolomide,Myopathy,0.0055
L01AX03,temozolomide,Musculoskeletal pain,0.25525
L01AX03,temozolomide,Myelodysplastic syndrome,0.0005
L01AX03,temozolomide,Nasal congestion,0.0055
L01AX03,temozolomide,Nausea,0.283769194375
L01AX03,temozolomide,Nervous system disorder,0.25525
L01AX03,temozolomide,Neutropenia,0.1908333333333333
L01AX03,temozolomide,Opportunistic infection,0.0005
L01AX03,temozolomide,Otitis media,0.0055
L01AX03,temozolomide,Pain,0.1141
L01AX03,temozolomide,Palpitations,0.0055
L01AX03,temozolomide,Pancytopenia,0.0036666666666666
L01AX03,temozolomide,Paresis,0.0375316666666666
L01AX03,temozolomide,Paraesthesia,0.127253162
L01AX03,temozolomide,Neuropathy peripheral,0.2251428571428571
L01AX03,temozolomide,Petechiae,0.1835
L01AX03,temozolomide,Pharyngitis,0.1936497999999999
L01AX03,temozolomide,Pneumonia,0.0036666666666666
L01AX03,temozolomide,Pruritus,0.0749949272727272
L01AX03,temozolomide,Pulmonary embolism,0.0052499999999999
L01AX03,temozolomide,Pulmonary fibrosis,0.0005
L01AX03,temozolomide,Vascular purpura,0.005
L01AX03,temozolomide,Purpura,0.005
L01AX03,temozolomide,Radiation injury,0.0854301188888888
L01AX03,temozolomide,Hyperacusis,0.0055
L01AX03,temozolomide,Scotoma,0.25525
L01AX03,temozolomide,Convulsion,0.1359109384615384
L01AX03,temozolomide,Sinusitis,0.0229303666666666
L01AX03,temozolomide,Skin disorder,0.0005
L01AX03,temozolomide,Speech disorder,0.505
L01AX03,temozolomide,Status epilepticus,0.0055
L01AX03,temozolomide,Stevens-Johnson syndrome,0.0005
L01AX03,temozolomide,Stomatitis,0.093628237
L01AX03,temozolomide,Thirst,0.0055
L01AX03,temozolomide,Thrombocytopenia,0.1170795538461538
L01AX03,temozolomide,Tinnitus,0.25525
L01AX03,temozolomide,Tooth disorder,0.0055
L01AX03,temozolomide,Tremor,0.505
L01AX03,temozolomide,Erythema,0.1034452116666666
L01AX03,temozolomide,Upper respiratory tract infection,0.0292595
L01AX03,temozolomide,Pollakiuria,0.1783333333333333
L01AX03,temozolomide,Urinary incontinence,0.12725316
L01AX03,temozolomide,Urinary tract infection,0.0379747
L01AX03,temozolomide,Urticaria,5e-05
L01AX03,temozolomide,Vaginal infection,0.0055
L01AX03,temozolomide,Vaginal inflammation,0.0055
L01AX03,temozolomide,Vertigo,0.0055
L01AX03,temozolomide,Viral infection,0.0537975
L01AX03,temozolomide,Visual impairment,0.02806645
L01AX03,temozolomide,Vomiting,0.202784474375
L01AX03,temozolomide,Weight increased,0.0187109666666666
L01AX03,temozolomide,Weight decreased,0.14125
L01AX03,temozolomide,Wound infection,0.505
L01AX03,temozolomide,Dry mouth,0.505
L01AX03,temozolomide,Hepatic failure,0.0005
L01AX03,temozolomide,Agitation,0.0055
L01AX03,temozolomide,Apathy,0.0055
L01AX03,temozolomide,Flat affect,0.0055
